0.01 166.666666666667
0.015 142.857142857143
0.02 111.111111111111
0.03 90.9090909090909
0.035 62.5
0.1 66.6666666666667
0.16 62.5
0.19 58.8235294117647
0.225 55.5555555555556
0.25 52.6315789473684
0.28 58.8235294117647
0.335 62.5
0.375 62.5
0.43 38.4615384615385
0.455 18.5185185185185
0.55 28.23635236252362
0.58 47.6190476190476
0.61 65.9090909090909
0.63 71.111111111111
0.65 82.857142857143
