0.0,0.0095850513020725569,0.01578175596630698,0.021081910682098061,0.029592276696937547,0.036391987666871226,0.040455006103596189,0.042937824121035403,0.042845406962923702,0.054803123396325593,0.054794197688327273,0.067680694696425708,0.06495745499992911,0.059911903056737138,0.058827319747153016,0.05672313057130083,0.066634497811584883,0.064355763929618948,0.06436257693972175,0.070520846325745679,0.074480942356509677,0.075948581407928331,0.08545217200753033,0.08917953566662376,0.085366340102085742,0.083188909345610684,0.082254056489322186,0.092949294197702287,0.088099460357976764,0.098303837596813909,0.095665930053335818,0.09704125455433471,0.095918797899759933,0.10221028831455455,0.10549905368839937,0.11139163754002568,0.11269711806743096,0.11790246320237525,0.13585942224740338,0.15464606582496637,0.1685518167576584,0.16528420240995703,0.16462380303746815,0.15620304568791357,0.16656635563575803,0.16655643180203422,0.17338943674884824,0.18121954027692494,0.17625074760487111,0.19609702542890636,0.20362640897039608,0.21436932682180573,0.22172720605759011,0.21076986543339574,0.23481547329218136,0.24883417850366724,0.26108077299265309,0.26814994480370724,0.26727028872184594,0.2593940483731032,0.27078314450178109,0.26640175220556511,0.24084488814346861,0.2225772477986892,0.22556922302812249,0.2307502323100809,0.2308127894045961,0.22979963847835436,0.24651688876352179,0.25398603769040468,0.26923725412928318,0.26333182502326263,0.26868627159661351,0.25430292892469253,0.23442014983867954,0.2285674114765332,0.2417146053510669,0.25025314153624534,0.2766943164897312,0.27514714648318456,0.26233886562203268,0.25873584107283931,0.27351218328847687,0.29512660785260453,0.31588850716983113,0.31756964902458046,0.32863340874170305,0.34376868484090173,0.33243483640840799,0.33467012759831022,0.32669634787052743,0.33846419803091204,0.33809042574361187,0.33297824023927353,0.33608058627786097,0.34187800823678749,0.34044891241543096,0.3485169737424435,0.34848358292523579,0.35461426474320723,0.36151214943626853,0.35188675804295699,0.36109908238337807,0.36219834696195186,0.35864689379221126,0.33966403537517403,0.32534225242841697,0.32868352165533488,0.35218618994653783,0.32919629922515575,0.33165198970430432,0.3335248845047899,0.33384144958647849,0.33317714176136026,0.34559936660857832,0.36581424545262131,0.37615972668688025,0.37394880458576091,0.36807862016611309,0.35379448105548084,0.34343151742588846,0.34761798931243043,0.36004908135146746,0.35700795061338458,0.35120335658981205,0.3543202091077543,0.33927318521407546,0.35832577782568281,0.33770220895892167,0.34053997100938521,0.33113261891506179,0.33104205416700594,0.34203523759934623,0.3541161279756882,0.36577344195255262,0.37035506100146404,0.34974328787364384,0.33238449532071435,0.3239181621432568,0.32439695617202247,0.33077628481780152,0.34933449923809196,0.34509022645841342,0.33389906123426827,0.33499435771650721,0.3528859036343287,0.34430531722456437,0.37037033258455165,0.36440028406990432,0.36168401297587727,0.38023326597711826,0.37054086690636212,0.37413507165011811,0.36832747703124918,0.37202154326722414,0.38980967028157032,0.34920448385985836,0.33703107790367054,0.33248828603571862,0.33555087285904955,0.36035399883733082,0.34785181292466144,0.35492149586816613,0.3470977079036609,0.33507343422574704,0.34671819222907657,0.34315659913263213,0.37622154092719257,0.36273752577453017,0.3417136956280914,0.32905935881570259,0.34334688290973342,0.34115107202077311,0.35655858563167619,0.35428710870742425,0.36888246968438598,0.37158844176674721,0.37138251719011051,0.3791260433154543,0.38909957095218373,0.39065057727698738,0.38530740715856659,0.35774480399392117,0.34373681165332748,0.34936103430923937,0.34843290573945529,0.3519053383798928,0.35069131051880703,0.36958381049449035,0.3866644717719705,0.37768587915344476,0.36796105508003596,0.36430097647959103,0.37383367165085446,0.36909321463023315,0.3651160563166958,0.36501631931034745,0.38044159276580725,0.39273977448393194,0.38983417550493643,0.41004031624024301,0.40898349479787621,0.42877507099806589,0.42933225445448081,0.41675856111470538,0.41222579026163741,0.4218538281332157,0.40430026098726968,0.41360335404346121,0.41874975683873678,0.41331252469758972,0.41038751908570903,0.4389832325594501,0.44142286292408051,0.43830865339696634,0.43324564048421765,0.41060321254303644,0.40228926866969655,0.4005959688646209,0.38279206126620824,0.36439413795903863,0.37587909489449917,0.37307821746636655,0.3555400186963355,0.33018120416159824,0.33008802979418594,0.33433891593193704,0.34332720499433,0.35261570837237705,0.35304709782577132,0.35951378059098171,0.3684160359748313,0.3350679378016852,0.3251370759754143,0.33967220894098449,0.34201326399119181,0.33468046892545256,0.3503889713754032,0.34990660161441323,0.3689745096846801,0.38426924298063547,0.41289668596210716,0.40330208536532908,0.39207264406004627,0.40576480547756499,0.37912360855454413,0.37016899660298036,0.37462215036022528,0.37614388335299309,0.37995980180007549,0.36072990055171184,0.4005262680438551,0.39210369138307599,0.41031650870700309,0.4140702367135834,0.40889884699326562,0.41309548436847565,0.41685189452742344,0.40779943029823579,0.41494329796875878,0.40810174084976819,0.39026023803784948,0.38429920464350731,0.36473978714480471,0.34120612405019524,0.35218825825457512,0.37756181206460099,0.38725215796630907,0.3760803922558934,0.36498917368506534,0.37183778376656274,0.3659396008813921,0.37796574903069108,0.39217043116881828,0.3679302615907582,0.37138021004870453,0.36047892094233636,0.37695302013047238,0.39234658195469013,0.37678576104252592,0.36415097930764218,0.37716392355108691,0.38856202649155147,0.38925439853238131,0.37765836664092228,0.36333505752035322,0.35834633105668079,0.37290095112409383,0.3765617877706654,0.40487100354843691,0.4302751027910815,0.41724965195606967,0.39222482763788397,0.39248195192186824,0.37826382223372246,0.37793423442258106,0.37011282258236444,0.37742701213059238,0.36403267608456902,0.35117535084569523,0.35218751796711423,0.33253811288854396,0.33358200587302306,0.33521978234587679,0.3215152889427827,0.3192438017504588,0.32070380428203549,0.32395233522326322,0.34640422737014442,0.34782750147893243,0.36642950664602425,0.37513884805583486,0.37246903420611843,0.35004573946994777,0.36135480562727951,0.35092475554172786,0.35618732336110587,0.36275809221706773,0.38102266852795957,0.3515420837997616,0.36048233070926022,0.34977052026232885,0.36378783331644737,0.36349214348334985,0.37196832845447236,0.37012255281922984,0.38898857044160084,0.35975770057784501,0.34205432387084211,0.35191495975631926,0.33903536273067669,0.36067701044109662,0.3589585846919397,0.33868767125637783,0.32355698150948442,0.35782003259078177,0.36428853385025362,0.35661787533961309,0.36776174105055737,0.36600943240556971,0.35743298348330416,0.35518332812520381,0.35525052433417315,0.38750717767886034,0.37738209090490982,0.37592433300156991,0.37606900851114655,0.3654882884623944,0.35211789461547405,0.35819216574742657,0.36487141075604285,0.34398224081231621,0.3369697662866401,0.31975034849775696,0.31427193862177977,0.30252110780323921,0.29936438742656468,0.29696648498001721,0.32042080814075213,0.32152756798188753,0.31851676855398314,0.34211226209411177,0.37177651796413735,0.34903166157234639,0.35423872581120092,0.36535594216425549,0.37800909750100431,0.37946999828799116,0.37106286067676592,0.364309826512418,0.37494995933953373,0.35091165485763742,0.35968489625736166,0.34742229274995912,0.35305260450987752,0.34436380977621972,0.33608923462096463,0.36888230605121725,0.37405562606575171,0.37730398468757181,0.37154739517616858,0.36934005069455822,0.36330901185418263,0.35610874331165149,0.37674590692341542,0.35137061495505456,0.35873660308734989,0.35296239008482011,0.35678860992378192,0.34307139365035427,0.35200985567025495,0.35320708901237036,0.35821554052447874,0.3519865571022246,0.35805319591415236,0.37183010287925045,0.39483700225203178,0.41275208569170785,0.44127461792146655,0.42886382729447625,0.4183436710922791,0.40617080168300507,0.4072715411832496,0.41487117033435866,0.42735573395151938,0.40624204072440984,0.38923278317607657,0.40886133665118896,0.41303608283348148,0.4127612030121024,0.42844967243593624,0.42955175455406486,0.44143410266513844,0.42909623810140129,0.43673842013329767,0.43271453956378136,0.4405940909085172,0.43710945843218701,0.44477175038306083,0.45459048564719257,0.45642280028678994,0.43402627838000019,0.44778904426419619,0.47772047441262699,0.45949429400844943,0.47992844752483654,0.47703829013034371,0.45807088643504895,0.43969793037979399,0.43211666638891011,0.43110947003279021,0.43603540081216652,0.42705115618057538,0.42078365482602254,0.40761516109964224,0.42417089668336361,0.41325149102966885,0.39777872099176875,0.40614986547261961,0.40405925735577997,0.42054847283149055,0.43134582823540002,0.44206086386426485,0.42338315000570076,0.44001026710719521,0.44189143295437,0.45461780823049658,0.49391351418741153,0.49223044215152711,0.49714792688717885,0.48943981897986877,0.47151446907602723,0.48714889682777851,0.45958181300353518,0.44705483076195007,0.44446168763349425,0.43154616774055776,0.44013755022157053,0.44504991302265207,0.4629799682217981,0.46301512069452178,0.46552151744241693,0.48659425382800936,0.48401696495515606,0.48193156161543105,0.47512527692599837,0.44045557469164498,0.44607584417230212,0.44954773127367742,0.43286253704951727,0.4339286296828635,0.42247227999394477,0.41174708985472541,0.40285727073603406,0.41005195156038743,0.3998941113478221,0.41181206308410445,0.40534177457695347,0.4184884987217391,0.43123818348980947,0.42764841034021528,0.45458592597809322,0.46088211263013551,0.47498534389874053,0.46617443403561587,0.47410041691897808,0.4593065156895918,0.44775880442516092,0.4702337011021519,0.44073131553103123,0.43655651817569263,0.46157494786469327,0.45908394745011483,0.44738907774759762,0.446789827762757,0.43398553007446256,0.45361081688236482,0.44449837178990198,0.45704136776729304,0.47597010524624911,0.46271850468077524,0.44757320204422546,0.43173648464701964,0.43559134015553014,0.44425994633963894,0.4274011060923617,0.44065542481865466,0.45822945630445461,0.44753693145177459,0.44464998716909854,0.46892902588478319,0.47277527058383972,0.46124992898522627,0.46545455171926775,0.46014559694313711,0.46977162106126286,0.47135101919920785,0.49735927022747656,0.48506689255824675,0.49325674832278465,0.47550643083015665,0.4868443325875858,0.49979058882531613,0.48752601319759237,0.4699291249413432,0.47246670618167386,0.48419413384741317,0.48015248027414248,0.47572729126220981,0.50308189177946527,0.5209257738083084,0.52830793464508674,0.53462045800064983,0.55614529994952067,0.5780318838439843,0.56409814095480226,0.5425938141843456,0.53828996211029789,0.53050982832754245,0.53204840354052974,0.49900249210957631,0.53751391072158738,0.49885977721934865,0.49001549297546737,0.49927633156004853,0.51112821637657802,0.5116571043865642,0.50075344736177252,0.48305566915920195,0.47121940122006156,0.48082398496514644,0.4731492593911274,0.49909166438073982,0.4884663508214202,0.48053962833577951,0.47204198268714237,0.45396469126593086,0.46242016137778064,0.46104330945425076,0.47120209409252689,0.46324270381399407,0.47864678756089762,0.44323392389457128,0.42494171287201105,0.42606489585420632,0.42131560339238294,0.42164314845066109,0.42880714376319273,0.4413541108509868,0.44635434093844834,0.43747246046797078,0.43555172468690095,0.43594178509625719,0.45253318692489614,0.45182021578576548,0.46807453472814958,0.44954378322322075,0.46089034667328932,0.45559940905083396,0.44822485169873494,0.44351981002609053,0.46290184310515398,0.44053119618387609,0.43090387507199529,0.43597186977090707,0.41758978522405138,0.43572222399910593,0.42058053806838175,0.43209172187961126,0.43739695647202137,0.42759935318014008,0.43099063428101569,0.41655654324237562,0.41029237364882576,0.42157633220578994,0.42663145468888342,0.43644999081356961,0.45540162157759473,0.44577050052316514,0.45141935882045015,0.47383105916734686,0.48010998018771378,0.47975351566614555,0.48722594059243596,0.47834601976721114,0.50509650052000155,0.50046741042952725,0.50573096071245816,0.4935978061623999,0.4867550762011203,0.46543895680357383,0.45432122244387302,0.44161124814390129,0.44039656960080675,0.43312984714554376,0.4275744924721489,0.42674907834229092,0.40966437715451437,0.42992067727296507,0.42463762138750311,0.4117046561504184,0.42099635841439753,0.41923996656758666,0.4308857980660396,0.41607537554307578,0.43237784137149748,0.43994343245032785,0.42486031118644324,0.44001025016955919,0.43686963290287045,0.45162766825842499,0.44610747984092824,0.42354899445421212,0.42801502868214991,0.42461422568125018,0.43002828168150309,0.4423258452471906,0.42378172706669825,0.40168090409562174,0.40440834300677997,0.41786567053901874,0.42850230535241751,0.4458606741982189,0.44657473393228286,0.47519751998439858,0.47813523247461492,0.45943116800572359,0.43197295292130305,0.43437563114909289,0.44567777004920944,0.46404596397203324,0.4680874688031012,0.48167497703512724,0.47190499723627177,0.45353135742513057,0.44220644292834754,0.42572502194782358,0.43174457306295305,0.42478093667587846,0.42105204344536507,0.43864894815234579,0.45359673532897976,0.43333232827412482,0.45961222467458107,0.43343280431416042,0.41085696126860227,0.40944398875324772,0.38969822307080898,0.38321208790534828,0.38192397071414003,0.38470228397592554,0.41083243249572188,0.40752952067362402,0.42169686345447854,0.43043322928316752,0.42832854282888466,0.42247195431313511,0.41188987055867621,0.41281113011919734,0.4400583807395283,0.44291052769854267,0.4424204569115594,0.42564872572577145,0.41292993037878672,0.42954436676966556,0.42305422191881126,0.41935138530850169,0.40987844261538031,0.43275220521601787,0.45435792540816322,0.45255224719938214,0.47210729688739272,0.47050364823713037,0.4567944684114198,0.48549981082222649,0.46659019886569897,0.49694390535944255,0.5144068603160401,0.53205450900840934,0.52634664557294453,0.53437744182593583,0.55229274823868735,0.53442214904251184,0.54821863515119484,0.54812825854026381,0.53845107011387061,0.54206227297438625,0.53984210418461098,0.53000672702188056,0.53034517960457284,0.53213708130478565,0.53863595447599577,0.51557689313446708,0.53217164934659433,0.52650832525994251,0.55168006498045252,0.57517957965856836,0.53732892126582776,0.52425442991930382,0.51910246369830992,0.52601929462978403,0.53309669716348229,0.5210671870064042,0.53938172842473431,0.55703027172146624,0.54756712564951948,0.54318899734102866,0.55636591111636291,0.54398226507328962,0.53732230801806513,0.54402730412646938,0.56228155403559943,0.58268022495365046,0.60213537488825586,0.60725773118107151,0.61744915335339423,0.67070963373949766,0.67675814436640669,0.6961093103649022,0.66787786018711937,0.6725808881437213,0.68442381144718023,0.66397583848258379,0.66609841796192648,0.7010898754302215,0.66804104201997305,0.65273338485226495,0.65838131549840317,0.67332730252303219,0.66682615829284986,0.64852350861385344,0.6384447590605703,0.63399362587368668,0.63958166090839486,0.62502946898203982,0.6227327989430117,0.64182653210051255,0.63219973541812358,0.63588159016669132,0.63842237135182522,0.63976978556037067,0.6661697043336019,0.69305672111958327,0.68562676774368436,0.6625067909581499,0.6629234838036564,0.65212155410837414,0.65875437253589142,0.67954983724879581,0.70112513446405322,0.6934695696760953,0.6868689680568123,0.6812633414286654,0.71447772773002094,0.67982868917644512,0.67545930544076749,0.63328013055780252,0.63348575656617112,0.61422503237379023,0.62429838328341902,0.6208551104729122,0.61360189111422103,0.60543329290215953,0.59658299959295302,0.61381871399749122,0.60207585253540263,0.60572136048749892,0.61839913080189246,0.61320879470623746,0.57687323036927496,0.56791562240715943,0.55855312490898901,0.57436776473837114,0.58358280225976111,0.58340315826279832,0.57572858282566142,0.58480336417753254,0.55916915002936685,0.56617313203392061,0.56616165360884574,0.59005076223256514,0.6047752535994857,0.59143436160575436,0.58434225609602664,0.58237333052707307,0.58822299868318972,0.5770253519252333,0.60139802417421007,0.5804031962402092,0.57564481064491191,0.58514499931829356,0.57101827735774457,0.56978632544560937,0.59251719643908785,0.58599112006816123,0.60205944454674798,0.57856940060010476,0.60982946715051667,0.63261719525121762,0.59955949369303219,0.59335598490631125,0.59455239406549842,0.57100615208014749,0.57460193533865778,0.58880709534133691,0.62146938259778084,0.60390950640433827,0.61927686095600198,0.63242526673284261,0.62077721283651255,0.62993489018841775,0.62389511367699424,0.63654665342831207,0.60678150440584844,0.5850283777690547,0.5858563460281434,0.59633128986787376,0.56859878189273816,0.5731874821176195,0.59667359061519221,0.58049373695082473,0.57887511602302832,0.55716027425855996,0.5525116135833722,0.56538422165807156,0.56781146476809075,0.5976506938338344,0.6052071543836518,0.62818789585953561,0.62965184483155823,0.61763514942442566,0.60346773856864266,0.61724268170006991,0.61032080433610347,0.62128089467521874,0.62370140559196074,0.63636321489967984,0.62117674299040471,0.60312425153538674,0.586039242309363,0.59058670883379638,0.57513244019123244,0.57314721591840923,0.5606914382823962,0.55471029125028737,0.54458360061533684,0.5611265133008565,0.57675117815085186,0.55235678473150995,0.52693161485312934,0.5253502341002616,0.53342198198218027,0.53937991805932461,0.51739178164198862,0.53563063652636633,0.5515359533835289,0.56244032834346203,0.56751204718607173,0.54503781385982919,0.55662633399788386,0.55762091259693125,0.53075547946463031,0.52126090821876514,0.51904830902834698,0.51687804031920614,0.51197950332706754,0.49565696972860873,0.49243105404748599,0.48115996089733698,0.48927468201230351,0.4969792897043388,0.49731932363589398,0.49443428784604582,0.48295166446416199,0.4956181471464019,0.51478718266443413,0.50984110111338454,0.50158254656473722,0.48067335515390824,0.49121726298587332,0.49940784740383187,0.51730614883881865,0.50297969435779311,0.52010604373560776,0.51735523903300817,0.50207810805885622,0.53167542884950181,0.53823354765812481,0.54443105890991805,0.54297947660486601,0.53095869748383362,0.5348695234719365,0.51860220062936757,0.52041881623416086,0.51722114825284915,0.51783373235681407,0.515399456055053,0.52710161603733363,0.56718838558998486,0.55605038453087363,0.60010955132170574,0.62808103482070288,0.6092941221074305,0.59960947529665432,0.57521711814993759,0.55442266526221107,0.55946469163276413,0.54305706868053627,0.5525898533618322,0.55747005718787679,0.56723019301483935,0.57042759800424991,0.56364132872173023,0.56849669916227819,0.58669806553203152,0.58139726896829769,0.57694885314291777,0.59633250857255926,0.59814320558931389,0.60006599056889776,0.59416734762645762,0.5947998763625626,0.58633877918611832,0.59252409875371903,0.60788000592538971,0.58495264762847032,0.57173792165278825,0.57047384213597119,0.57369306050946678,0.57919171177622153,0.60068459608182334,0.5778880523811063,0.58876255716446946,0.57700125382107736,0.56925432631679773,0.57094779175838051,0.57665076041435503,0.57918896146818954,0.57985424009395981,0.561912430237268,0.55102044527348282,0.57741689254860984,0.55363040095056981,0.54916151701113902,0.54744732871529633,0.54689005532333268,0.56927453200549782,0.57692395804352259,0.5620077413885548,0.566520622709769,0.5585144479711095,0.57010558699651548,0.58173404322372202,0.59093950218419489,0.59907033159275747,0.62759119117042672,0.64383686298986387,0.65378057538230494,0.65227193072355749,0.66435794515122493,0.67283550725987262,0.70143800897090147,0.70061053590354028,0.71806670150794127,0.70455224721822141,0.70237655368542873,0.72895038837509685,0.71084534752089557,0.69783234772694347,0.72977291113668274,0.72351092570389641,0.71307720642780625,0.71826960440716048,0.71716337776693695,0.73992785468016764,0.71319649858829604,0.72962278608559328,0.72029262767453195,0.73122069337505757,0.70780903871579182
